user ID,source ID
445,A16IGL2JA5C4QK
446,A3FC60TVWGIARX
447,A1840UKLOA2IWA
448,A1R0QNHP1CPJTY
449,A1OXM6OKMTOUQN
450,A2ODOC2TX8N52X
451,A3RECUI5M2T7I6
452,A2LQYPB89263DK
453,A1UFVCXS7GX449
454,A2NZVT94H2AY1W
455,A1FW73QSEC6IY1
456,A21NS06GDEA3V0
457,A2MEAB03HAVTMA
458,A2OBOYNKOUJBZ3
459,A2H3OAHNLXWSLJ
460,AMO1CR5KN8T4P
461,A1W6I4E838PMY5
462,A3UI5JZCU0F2AQ
463,A2829TJR05768L
464,A1AZPX8UIM3MLO
465,A352Q286VM04K0
466,A1JNCHGXSHBGOQ
467,A1DC5B4BK21AFP
468,A3ER6ARJ23CIN8
469,A3FH8B70YEN28W
470,AJFQYHQVBJN5M
471,A6S9AKRSORG2G
472,AXQORTTMV7YZA
473,A3B7R0P6E0S0TM
474,A22119ECY874M5
475,AMLG4TGB6JTFF
476,ARKMN3KFA6I29
477,A3PSCL2RXFINQ0
478,A2VSNUK7YLRKRE
479,AVLLQTJR38SVY
480,AA0W026LTCKEK
481,A1WWD1YCBCIUDP
482,A2S2B5JX5398D1
483,A3J947FV8AGTC4
484,A3H9HFKDB4TSS3
485,A2U5CDZ10B274L
486,A3U1BZEMTXOA1B
487,A22JENZSWDY8A5
488,AIH5MD2VNF8C3
489,AO5C8TPFTNT4H
490,AVNLQK85B5FAY
491,A1QH4BP19P88IO
492,ARS5AVXUVTAA4
493,A483FTU3OUYG
494,A3IYBHK1AXRK0J
495,A1UES1O9XODJJ3
496,A37B0AKSL2MWB7
497,A1NQB14ACIUCQI
498,A23FM0S3J3JYAL
499,AHAUYBY4E4TVD
500,A18GXFQ9IDLDL7
501,A3CK4DZJ8PJZ2W
502,A4BGWTZK5DM9Q
503,A4PCG6ZN4QMJ3
504,A1Q3SA4Z1XCSCE
505,A3UZXG7SDH24MT
506,A17VBE138ECW73
507,A3VNSO7A67GIU0
508,A1893QRAKFF3S4
509,AX6257JQVCIQH
510,A3TSNGJFAWL8TS
511,ASUP0KL2AY1N1
512,AKPM258TNQKAQ
513,A37PYRLZNIBP8J
514,AL3JCDQ3DTGFE
515,AS3MF6NZFDUZ1
516,A2Q26HRRX0VW0N
517,ADRB467C41C32
518,A2CF8VSTKKIRJX
519,A1D3CJ9QKBXC1Y
520,A3CFU12GS5CZCN
521,A1VNUU48CSSRSY
522,A1UJA50HEURMF9
523,AIRBXPHZLMOI7
524,A22TLKW88ZDSB4
525,A3VV6SV0Z2HNTA
526,AQV0NWB0Z5OVS
527,A4CEW3GK35AGS
528,AQFIN342CUSRL
529,A2MBYDJV2VGHMO
530,A335RS5O80RITT
531,A39IPX91QTUFSZ
532,A7WBN2UA742J5
533,A3D5EN5QZ4Y2XY
534,A7V9JH8XGSP0X
535,A1DOUIXIDRMPO6
536,A3FA97XQ5017TH
537,A1GKX1IWPJBCQN
538,A21PGD34NAXXO8
539,A3MI47O6BIIC7K
540,AXC02IGKBDL1Z
541,A180CABGEOXP9F
542,A21H4R2TIHTYXL
543,AMFNYQGNBUU0Q
544,A1IEBOMNHRA2U5
545,A1QSXRCQPWOTHU
546,A3CS5IHXU2TL53
547,A1X3H6FGOJ944R
548,A1G400PG7Z8E3I
549,AQIYMF4X90D8E
550,A2SNBPFCOWRSQJ
551,A101RMTZ93J1KH
552,A3D4J9TV83EQ31
553,A177K9LNF6X3LF
554,A13PKCWW3W5WJ4
555,A1PLSNRNVDK504
556,A3SKIHZ2SHIYMY
557,A2CCN79NZT5PKM
558,A1ZV2JA66U5XRX
559,A145XT9CBV9U4F
560,ARINFZA4SE8YY
561,A3HQKJ7S1U19P7
562,A3OL48K0OQ7DH1
563,ARVSAC802DJ1X
564,A1BBLQ702QKLY1
565,ADOVS5KA4XGBO
566,A1O8BS2HKE5Y0O
567,A1X8OP6LC264OM
568,ABIKTDO5U8Y96
569,A2Y5TQAQ15UJMR
570,A2QGHJCG9IZFO6
571,A2E9EPIMO5DC4H
572,AC51B3QQ96YMM
573,A3SMW7RDCEUJ24
574,A3AGSR5L4Q0S1J
575,A11G2YU005NM6U
576,A2UBZLP1QASZ4X
577,A2VKIUFNI9NQX6
578,A2OJ6Q195FE6R6
579,A1C9B47FO414VX
580,A3IHWICYYLKRIW
581,A21LDGIEAVN45L
582,A37DMII9M4O14Z
583,AJBMB2VV26F4K
584,A3LZIMOE4ALOZO
585,A1AP8CQJDBSK4H
586,A1I6SG3D98FZAL
587,A34JAIPV9ZAE5G
588,AKDQONDXN72MW
589,A1QZ3KNDEXCZFH
590,A1N5V0I0FY7WIE
591,AWWF67GJYD5GJ
592,AJBR9JXT2TI4Z
593,A3O1DI7R4INCNX
594,A2ORN6OVPR7QOP
595,AN6CB6QZYJCUR
596,A1IMK99FD7RPOL
597,A29HCGW8OEGUEU
598,A38Q34YVAJX8I5
599,A2RT3GQ9ZBCOR0
600,A2KJN2YNRIMA9T
601,A1VZ6LPIV8I1R5
602,AEPF1B37JPF6Q
603,A2XS1EVB21CI39
604,A1KYWCVC2KW5YZ
605,A10G5L69E4OCML
606,A14I1F2H7NOYDC
607,A135NPSB2IANVO
608,A1MGAFP2H3PX9I
609,A3FPHIHUNF2AZ9
610,A33IYAO1F283L7
611,AJEF8A1QFWTWL
612,A3RTSOKXIO13BA
613,A24H1KWT2YM078
614,ACCM56ZRXGVYB
615,A3VK955V7IAG5L
616,A1AP1S8NOW9SGR
617,A2EFCX9411LUAK
618,A3A5R0PQH09SD1
619,AF4X6HPAJ7KA8
620,A2WR59I4G9ZHJG
621,AM4R4854BG5Z2
622,ACE7S7WVSHIIU
623,A2ECLEVAXGZQT7
624,A3U1PLAF04R3LH
625,A2RLL7BESPS3RR
626,A2SUMPLB7PKAF
627,A5I1A14H0O45W
628,A3M9QU7SV3EOC2
629,A1Z7U9K6X3FEOU
630,AMV3VLD9A6XVM
631,A1ZPYISV1IKQ5O
632,A3RSEKX04U524Z
633,AEL7MCK495E0O
634,A3ALIYSLFFNT8P
635,AYXXVPFF5F8K7
636,AAQ9NJ480N9W5
637,A3SQ3W73LZECJV
638,A19Z247MKD6TMK
639,A31P9DWMMUGCQO
640,A22WMZMHRAR43Z
641,A2HRN7YQ5TQ5VT
642,AI41T75WNFKBF
643,A6DYONSCHYFV4
644,AFFVCQFX2NJR1
645,A3LM4LWX9M14BI
646,A2TFDW1NMZV233
647,AYE71ZVLX6PFA
648,A3KPANYN99NBF2
649,A3I3LYRV37ISY7
650,A3QJ5MRU49L5D6
651,A1JHGHQW6YCOZ0
652,A1WUYBKY2C92MA
653,A4G4MU9DUP834
654,AKNZEWE9NCUHQ
655,A25NAXTUXCU27L
656,A1RHGZOBDC3WQF
657,A356IKAIJRSB0M
658,A1WHIKDWDU582Y
659,A31A96J8W51G05
660,A32PPV91DD8QDW
661,A28OTEB0YBEUC
662,AY2K8CFKGCF05
663,ASK6BWWI2CHOP
664,A2P43L9EEWS23N
665,AEFUN4AXMSICO
666,AXL2BEUYH0SVM
667,A2I5E6ZTU3X3VJ
668,AV2B1N71FGB2I
669,A33JSOFSXBW75I
670,A2Q68X3CN0VZLX
671,A1V2PLQ3G3RKZ9
672,A3G7D7GZUQ4BIL
673,A10L25K2V4FR07
674,A1E9AJSWLKWCVR
675,AAW7X3GRD8GY9
676,A1VPXTFAKTEDTV
677,A3TS51YX77GB3X
678,AUAETP9M2T3KE
679,A34OTQL221SKGZ
680,A29HISBJ24WR4N
681,A2JZU6Q2M83FZ
682,A24VSMLL33G41Z
683,A2D4BUJSDL2X6F
684,A2XV6RZ35DV49R
685,A1WG97A0EFHYXN
686,A3T1FH8VVJ6R07
687,A1GJGQAEQCFZB0
688,A1TJOHRJTSF7BH
689,A39NEMK0UIVUI4
690,A1HAFX7OWJRA6G
691,ATSVUBE2115N1
692,AG5WSXI52FPKH
693,A2MFQ808H4C6YS
694,A10GZZB82FLZFU
695,A3AC6O5QPKB3VX
696,AX9DNX8UDPOUF
697,ARBKYIVNYWK3C
698,A3QU5OILKT9T0M
699,A1MW5MBW4Y4WON
700,AH2HPZMJ52MFB
701,A370XYLIZCSK1Y
702,A1ELRK2B7CWEW6
703,AQ40ODNL6F1C8
704,A6BUCEX4NOM2E
705,A14399DQBS4QD1
706,A12I1E0HR3BKY7
707,A3EJZJQCMRRFT2
708,A1TIT0FUFDKEFO
709,A1URW3IEB35605
710,A21UK9CHMCGLWN
711,A60YS668FJIZS
712,A34KWAUVM17YXM
713,A3BIUVACFBRBGX
714,A11V71A6LIDTH
715,A1DRP5P7YOYR38
716,A11AA01YRZT8DP
717,A9THXQSJHH18F
718,A2R1MSD6OMF7V3
719,APBTROUF4UK5T
720,AE1SRLTQI4VDH
721,ARQZQ0TZCYRMH
722,A3QQD3FLW443ZP
723,A2YNNI056CSU6A
724,AO652N5KNRRYY
725,AOYZWX4I1LA44
726,A6SBD3Z3J0MD6
727,A2VXLJTORB33N8
728,A1F3157LAOJ6B5
729,A2G0P0GPNZM5IU
730,A2N8V0RJRUXULB
731,A5X444UZBWXW2
732,A2PX0FRLGILQJ0
733,A3TE5PIW2EC51G
734,AN9FFU7XP6TL5
735,A1DMY0PRBN68WQ
736,A1THNW9Y672UWG
737,A1XDUE8UY4QOK4
738,A2T1OLYFY6XTE1
739,A1TJ5YGFH3Y0DR
740,A295D212N7X0Y9
741,ATNEZRMTLQQ6N
742,AQKB53Z700U72
743,A10HA2WMZC4TJR
744,A3O79REA6GEZ94
745,A2OFOUA4N2WW1L
746,A1YG045L8SBK6T
747,A18CHX8FUO68ON
748,A24P4E3RJ6AX94
749,A3LNJSJLIPV9RQ
750,A3N1ZFL4TNWUIM
751,A2L1T6Y8POZWCI
752,ADRP1OAW0ZI2Q
753,A2D2I3L5XBLO84
754,A2AFUXYFWJOFU
755,ARQOKRWJ4R799
756,A2SS3EF3YIGJ4L
757,A1JHYXRIWK30O6
758,A2EE9PIFYFGX7L
759,A34O0KQV4QXWNQ
760,A1DTF64DTHRNHF
761,A3VPA06B0YBJIC
762,A2VSQYMFJOT87R
763,A3H52C6JQFNANR
764,AR6Z0TXOVR3TO
765,A3I3YR0218ZNJA
766,A1P3K0O8H99UQQ
767,A29CGU5G2YWZZ2
768,AL1IEAG8ORLL3
769,A36KFUYRCMMSM
770,A3RML23W0UA5B3
771,A1RSVNW6JMFOKZ
772,A4PYOAQ2GH8FQ
773,A123WY8YDKMITU
774,A1R6DJ8NYGTLOF
775,A1TWTV8PCHSYJT
776,A3R1PPCNVYP3P5
777,A1FOSIV4TWZFR7
778,A30UHOWN6ZAR18
779,A2RNCCOXUP695
780,A1RIZGMH2CE6MU
781,ADVP9UK4HZ1UD
782,A2HCHU60G30OFD
783,A2NRCDZ8H01TTH
784,A16RINZ1Y557VG
785,A3UKIMS698FI6J
786,A4WEZJOIZIV4U
787,A27AWHMVP9FXYF
788,AQFO8JP0OAL03
789,A13J9VNUNVNVXT
790,AEZIYSTR1GZLF
791,A3UVGOODLUKO4A
792,AFFFKYHS1HICH
793,A3BXCJEFF1LUOE
794,A2DBCMB95OXWFG
795,A3VJU6P3QN3T8
796,A96TVYCTIM44J
797,A38KM1Y911FBTO
798,A1HR80YROIT2AY
799,A84VS1GJ2V5Y
800,A2RQZOJ7J6RO7N
801,A1IGL049RAKFJP
802,A1J1GI9JV9CFW8
803,A2U7L091GVMVJ1
804,A1DEUQXSLXAA3H
805,A3R52J21NWLWW2
806,A1IEE4FZU0ITXU
807,A2RAGE340KEF9M
808,A3DP6YABF021KP
809,A3QFOVQ3AHOC88
810,A2E7CF67MQ982Q
811,AK8SW2H4XXR2M
812,A1V53T5C4DWVB6
813,A3U73EPPGT4NU4
814,A396ELNTQDFYPO
815,A1CPRP3VFJRS1R
816,A22IMD4CG2M29V
817,A1AZ77FO8JZERZ
818,A27912HF0D4LRU
819,AU23IVEPBNZ4J
820,A36ENG8L4MY7WF
821,A116GZIYEJG592
822,AC9QEWWN4W9MC
823,AQY5SQ3VSG224
824,A350IIQDMYY8IT
825,A1S4K27ICJRKY3
826,A379SJMF93CVYZ
827,AKRNGCDD9833G
828,A39N6IZKYSPK4H
829,A3DTUC3H3DL6TZ
830,A2SYF8Q0QEY098
831,A1KEWML9VG530V
832,A3IR2J8CYSNLRE
833,A2Q9JKXADL7J87
834,A1LBN7NBE3ONGG
835,A67PYF0LNR3Q7
836,ABJ2HFAOLOGG3
837,A2CXM6K4RVZH1H
838,A3TIJQPOMLWQHI
839,A2RDUF3TGJLUHO
840,A2K0DEE5N5NVBW
841,A1MFN7I3V18QDZ
842,A28NUVW3358ASI
843,A1LLTQ0YJUJ3W7
844,ALMMCN6VHRB0F
845,A2DGK3VPJXWT22
846,A3B9LR3EQI85P8
847,AWA9LFBHIQMJ2
848,AO18DENVYWYS
849,A1YWQEMFGJRV7
850,AQ80JL97F1CFC
851,A24QAGA336SUG9
852,A1L7DWC5NTOH0E
853,A3T6CO6C92QONO
854,AQ9I3MAMCEAFN
855,A19F76K4B5F3JS
856,A4M9A0TACFVWE
857,A386ZN00XISN18
858,A1I7QXZLOHHZEU
859,A2UD6IFPI2X3K0
860,A1D1OFE4SC15E0
861,ACL6H8Q17XQPN
862,A1JNT5EXI61266
863,A3RH4444GIBZFL
864,A3LJ5MZ3PCK1QK
865,A2KGASL8ZZRX90
866,A2UELJ0I8UTG15
867,A3DK1J27T801RB
868,A3T0A7FRLIA4PT
869,A1BNQTKK2VRO8G
870,A46UK05OVOHAQ
871,A1NFBRRVUAZA40
872,A3MAT1NQF6UC4O
873,A3D7GPKB8WZZTG
874,ASAA8X9G4DRQH
875,AX7ATBGHEH2SK
876,A2YCJFR7D7BUPR
877,A1HNQSBD89W1G9
878,A2E8FKPFV98B8T
879,A39LRXD7THXB4B
880,A1GTTOV08THS9Z
881,ARBCOEQNK389G
882,A2AGI5DX5BKE7I
883,A1OWRBFF7SSY5K
884,AQOY334UL0B95
885,A12OSDV4QJGAZ1
886,A3B2QVWXMI7GK8
887,A1WSUHYNOTI0NQ
